timestamp,open,high,low,close,volume
2023-01-01 09:58:00+00:00,996.2055576103829,996.2055576103829,993.1802528630745,995.7269849184905,132
2023-01-01 09:59:00+00:00,995.7269849184905,996.2777280682552,994.2170308089139,995.4946541569163,152
2023-01-01 10:00:00+00:00,995.4946541569163,996.3005321846647,993.6428915853978,995.0155729000348,168
2023-01-01 10:01:00+00:00,995.0155729000348,998.0433105788205,994.2330901215361,996.4911023776061,108
2023-01-01 10:02:00+00:00,996.4911023776061,997.2398323893013,994.6449792326567,996.4803425442108,191
2023-01-01 10:03:00+00:00,996.4803425442108,996.4803425442108,991.1147995398073,995.6375086653031,164
2023-01-01 10:04:00+00:00,995.6375086653031,997.982936874969,995.0026809562296,996.292889527373,120
2023-01-01 10:05:00+00:00,996.292889527373,999.7151033712994,993.7967484937136,995.3203102734143,153
2023-01-01 10:06:00+00:00,995.3203102734143,996.111664871003,994.6632517567523,995.4866331110896,155
2023-01-01 10:07:00+00:00,995.4866331110896,995.4866331110896,993.5749266029717,993.9271954929085,112
2023-01-01 10:08:00+00:00,993.9271954929085,993.9271954929085,992.8362340718387,992.871660183387,141
2023-01-01 10:09:00+00:00,992.871660183387,995.8388260129454,991.9335065957514,993.0280388506893,166
2023-01-01 10:10:00+00:00,993.0280388506893,994.7193102625482,993.0280388506893,993.6148665904432,153
2023-01-01 10:11:00+00:00,993.6148665904432,994.4018549796003,992.5333473793953,993.7510951858159,140
2023-01-01 10:12:00+00:00,993.7510951858159,994.4923833316985,991.0901338231382,993.6591589529646,154
2023-01-01 10:13:00+00:00,993.6591589529646,993.6619959853161,992.9435506938097,993.4198322230535,106
2023-01-01 10:14:00+00:00,993.4198322230535,993.5511603740224,990.76516554448,992.2454924207692,126
2023-01-01 10:15:00+00:00,992.2454924207692,993.4529627717071,991.0156163562658,991.6742471827667,135
2023-01-01 10:16:00+00:00,991.6742471827667,991.6742471827667,990.1974944511928,991.3088716242291,157
2023-01-01 10:17:00+00:00,991.3088716242291,992.1623375972629,987.679489805913,992.1475739315757,156
2023-01-01 10:18:00+00:00,992.1475739315757,992.9410024853203,992.1475739315757,992.420347463731,139
2023-01-01 10:19:00+00:00,992.420347463731,992.420347463731,990.3979513346484,991.0215925811599,139
2023-01-01 10:20:00+00:00,991.0215925811599,992.5872088195933,990.1079729940382,991.2785652611946,111
2023-01-01 10:21:00+00:00,991.2785652611946,992.3481177800519,990.6858491654244,990.9732332464379,177
2023-01-01 10:22:00+00:00,990.9732332464379,991.4796456501108,989.7073373849396,990.4367292614504,131
2023-01-01 10:23:00+00:00,990.4367292614504,991.4030590411485,990.4367292614504,990.9215091934418,109
2023-01-01 10:24:00+00:00,990.9215091934418,993.8747626618932,990.1211231830584,991.7391580275588,174
2023-01-01 10:25:00+00:00,991.7391580275588,993.7792559431265,991.7391580275588,992.4783029027168,141
2023-01-01 10:26:00+00:00,992.4783029027168,992.5679170599143,989.4918443435862,991.8122023824569,137
2023-01-01 10:27:00+00:00,991.8122023824569,992.9541128138251,990.8551244490218,991.5668882393779,144
2023-01-01 10:28:00+00:00,991.5668882393779,992.2463647397975,990.3030949989649,991.8296989415612,144
2023-01-01 10:29:00+00:00,991.8296989415612,992.911513787451,991.8296989415612,992.6040607760131,149
2023-01-01 10:30:00+00:00,992.6040607760131,993.5744791653012,991.0331194827089,992.2236294623821,117
2023-01-01 10:31:00+00:00,992.2236294623821,992.2943214932052,991.6329802356553,992.0762682272932,136
2023-01-01 10:32:00+00:00,992.0762682272932,992.0762682272932,989.690535526861,991.1986017438998,111
2023-01-01 10:33:00+00:00,991.1986017438998,991.1986017438998,989.7458478524776,990.2505127938178,112
2023-01-01 10:34:00+00:00,990.2505127938178,991.3151190405488,989.3221386517549,990.8944053326991,151
2023-01-01 10:35:00+00:00,990.8944053326991,992.895027976642,990.8944053326991,991.9701013132308,137
2023-01-01 10:36:00+00:00,991.9701013132308,995.7835083933717,991.6124819271973,991.9129574491417,164
2023-01-01 10:37:00+00:00,991.9129574491417,992.9228913650758,991.9129574491417,992.7096110212963,119
2023-01-01 10:38:00+00:00,992.7096110212963,995.2573072892335,991.1074056652037,992.9968522162035,126
2023-01-01 10:39:00+00:00,992.9968522162035,993.9553100226932,990.8107996590019,992.4845029297338,114
2023-01-01 10:40:00+00:00,992.4845029297338,994.3049585998442,991.8628936055873,992.7714880441135,143
2023-01-01 10:41:00+00:00,992.7714880441135,995.9597049272658,992.7714880441135,993.9937749392873,141
2023-01-01 10:42:00+00:00,993.9937749392873,994.1062827681566,991.5199971989075,993.9652866596533,156
2023-01-01 10:43:00+00:00,993.9652866596533,995.5244198119841,993.9652866596533,995.2102268361034,145
2023-01-01 10:44:00+00:00,995.2102268361034,995.2102268361034,992.4180475350179,993.1266532759721,147
2023-01-01 10:45:00+00:00,993.1266532759721,994.282441578778,993.1266532759721,993.7798706316216,169
2023-01-01 10:46:00+00:00,993.7798706316216,994.8282512833491,993.2716644867006,993.8490775406672,167
2023-01-01 10:47:00+00:00,993.8490775406672,995.5252806552508,990.419960285418,993.6113714285998,157
2023-01-01 10:48:00+00:00,993.6113714285998,993.9060186694853,993.0668829292678,993.684313746678,173
2023-01-01 10:49:00+00:00,993.684313746678,993.684313746678,991.6204261234094,992.1055563925785,161
2023-01-01 10:50:00+00:00,992.1055563925785,992.1055563925785,990.9255445042415,991.9312215512072,125
2023-01-01 10:51:00+00:00,991.9312215512072,993.1690887500034,991.1062246128164,992.2146469226175,141
2023-01-01 10:52:00+00:00,992.2146469226175,995.6833451026989,990.7203295293307,993.3884511834466,172
2023-01-01 10:53:00+00:00,993.3884511834466,996.6247481928862,989.9395185135305,992.9766616371086,166
2023-01-01 10:54:00+00:00,992.9766616371086,993.208723910015,990.2528300370975,992.3346170720563,123
2023-01-01 10:55:00+00:00,992.3346170720563,993.8737587808876,991.5803520675855,991.9363683000873,108
2023-01-01 10:56:00+00:00,991.9363683000873,993.4701100702388,991.2978058450688,992.6630508720511,120
2023-01-01 10:57:00+00:00,992.6630508720511,993.1589319070894,992.6630508720511,992.9241564696421,137
2023-01-01 10:58:00+00:00,992.9241564696421,993.223197231002,990.6938158089894,992.5034362655024,147
2023-01-01 10:59:00+00:00,992.5034362655024,995.2185294165914,992.2956701362987,992.911055699758,139
2023-01-01 11:00:00+00:00,992.911055699758,993.5072960892354,991.2427028545878,992.98817019176,116
2023-01-01 11:01:00+00:00,992.98817019176,994.2357088784836,991.4993309368234,993.7579508242724,112
2023-01-01 11:02:00+00:00,993.7579508242724,994.1887326441407,993.0196364977193,993.1999708564118,113
2023-01-01 11:03:00+00:00,993.1999708564118,994.7489258541642,992.5876670362871,992.9396577482418,147
2023-01-01 11:04:00+00:00,992.9396577482418,994.278557525991,990.6671954265074,992.6282348070881,133
2023-01-01 11:05:00+00:00,992.6282348070881,992.6282348070881,989.8296950122681,991.4667338816944,164
2023-01-01 11:06:00+00:00,991.4667338816944,992.7655031880063,990.7567575512421,991.7016364275086,120
2023-01-01 11:07:00+00:00,991.7016364275086,993.6098645505597,990.9725743575394,991.9087692084925,192
2023-01-01 11:08:00+00:00,991.9087692084925,994.3787360826084,991.7030661160845,991.9128268827797,130
2023-01-01 11:09:00+00:00,991.9128268827797,993.0244891683683,991.61200279311,991.7266923599385,131
2023-01-01 11:10:00+00:00,991.7266923599385,991.7266923599385,988.2265969077358,990.6043991086772,132
2023-01-01 11:11:00+00:00,990.6043991086772,991.7003416432352,989.037085001168,990.2711007062313,133
2023-01-01 11:12:00+00:00,990.2711007062313,991.3771795080415,987.8595350272595,989.9996336969987,149
2023-01-01 11:13:00+00:00,989.9996336969987,991.1459784370658,987.9616085289107,989.3644341991289,125
2023-01-01 11:14:00+00:00,989.3644341991289,991.1193621542417,989.1376415582763,989.2367861569346,143
2023-01-01 11:15:00+00:00,989.2367861569346,992.1574279978416,989.1716643427583,989.5565994193104,130
2023-01-01 11:16:00+00:00,989.5565994193104,992.4790143323969,989.5565994193104,991.0509167248861,174
2023-01-01 11:17:00+00:00,991.0509167248861,992.2017664250014,989.0379292092432,991.1893387919872,138
2023-01-01 11:18:00+00:00,991.1893387919872,991.9148491918322,991.0757795773933,991.3935847939086,119
2023-01-01 11:19:00+00:00,991.3935847939086,992.291279247016,990.9668094705677,991.3345423894687,146
2023-01-01 11:20:00+00:00,991.3345423894687,991.3345423894687,987.9990236943751,989.8139943738087,137
2023-01-01 11:21:00+00:00,989.8139943738087,990.0508095985907,988.5619005864957,989.7929995524993,144
2023-01-01 11:22:00+00:00,989.7929995524993,989.9054985975475,987.3719683069238,989.840693053655,126
2023-01-01 11:23:00+00:00,989.840693053655,993.3835303448128,989.3645481086897,991.793190034761,117
2023-01-01 11:24:00+00:00,991.793190034761,992.8159863108438,989.0549451235794,991.6405759419409,120
2023-01-01 11:25:00+00:00,991.6405759419409,992.6942999559285,991.2883870336352,991.8798260630564,157
2023-01-01 11:26:00+00:00,991.8798260630564,992.2150622787173,991.4671284310209,991.8522825222142,117
2023-01-01 11:27:00+00:00,991.8522825222142,992.501912770154,987.9288165925689,990.9253911014732,147
2023-01-01 11:28:00+00:00,990.9253911014732,995.8980133578082,990.9253911014732,991.8317670847463,177
2023-01-01 11:29:00+00:00,991.8317670847463,992.7319096844559,990.7774854772014,992.4285794267464,157
2023-01-01 11:30:00+00:00,992.4285794267464,996.89019504394,992.0913286074538,993.0568123558958,153
2023-01-01 11:31:00+00:00,993.0568123558958,993.5803603565415,992.1166028852009,992.3346163644949,164
2023-01-01 11:32:00+00:00,992.3346163644949,993.4794892851941,991.9264473587413,993.4488745610807,140
2023-01-01 11:33:00+00:00,993.4488745610807,993.4488745610807,992.0057457429659,992.3353651790052,125
2023-01-01 11:34:00+00:00,992.3353651790052,992.8370484689664,992.3126229178175,992.8013617986019,114
2023-01-01 11:35:00+00:00,992.8013617986019,995.41325014995,992.7993717031568,994.5426368899512,116
2023-01-01 11:36:00+00:00,994.5426368899512,995.6323461081575,992.3544387494702,993.754844578951,144
2023-01-01 11:37:00+00:00,993.754844578951,995.0757152843852,990.4460463227015,993.3047376546476,153
2023-01-01 11:38:00+00:00,993.3047376546476,994.520965431639,992.2153891225979,993.3839281496264,166
2023-01-01 11:39:00+00:00,993.3839281496264,994.1249279923228,990.3525520313563,992.9838930198032,169
2023-01-01 11:40:00+00:00,992.9838930198032,992.9838930198032,991.3671391043282,991.7528297151828,170
2023-01-01 11:41:00+00:00,991.7528297151828,991.8383587351706,991.7528297151828,991.8072292265081,122
2023-01-01 11:42:00+00:00,991.8072292265081,992.031557660691,989.2675963251166,990.9647068807368,154
2023-01-01 11:43:00+00:00,990.9647068807368,992.2789313752554,989.3228237221718,991.3402287213296,154
2023-01-01 11:44:00+00:00,991.3402287213296,991.3402287213296,990.4356915537901,990.611327037615,148
2023-01-01 11:45:00+00:00,990.611327037615,992.750669186553,990.611327037615,991.8403949322108,120
2023-01-01 11:46:00+00:00,991.8403949322108,991.8403949322108,991.1304127346481,991.2190998012795,161
2023-01-01 11:47:00+00:00,991.2190998012795,993.4197823764466,990.4279000246227,990.9637458776217,136
2023-01-01 11:48:00+00:00,990.9637458776217,993.5748239883181,990.1947691905881,991.6088886439981,143
2023-01-01 11:49:00+00:00,991.6088886439981,992.9589866199431,990.6262360490317,990.6329404292766,131
2023-01-01 11:50:00+00:00,990.6329404292766,991.0744158259222,989.8320991129482,990.8132202744331,143
2023-01-01 11:51:00+00:00,990.8132202744331,991.9306263935664,989.2498586377952,991.8498696568416,127
2023-01-01 11:52:00+00:00,991.8498696568416,991.8498696568416,989.9708384747998,990.5751838176168,154
2023-01-01 11:53:00+00:00,990.5751838176168,991.1082130875172,990.2274916979569,990.7215095987118,157
2023-01-01 11:54:00+00:00,990.7215095987118,991.2813917979678,988.5192993610402,990.9275081915549,134
2023-01-01 11:55:00+00:00,990.9275081915549,993.9111184435643,987.3738957234245,991.5474858885832,156
2023-01-01 11:56:00+00:00,991.5474858885832,993.1040585764794,989.9512355613451,990.5667749110366,150
2023-01-01 11:57:00+00:00,990.5667749110366,990.8326312785044,989.3707981500871,989.5209270480769,160
2023-01-01 11:58:00+00:00,989.5209270480769,990.0977356713547,989.1188294500912,989.9341910034261,150
2023-01-01 11:59:00+00:00,989.9341910034261,992.7726716579491,989.7835973155295,990.1694151712987,130
2023-01-01 12:00:00+00:00,990.1694151712987,990.6465162215952,990.1694151712987,990.3678593414782,163
2023-01-01 12:01:00+00:00,990.3678593414782,993.275862752407,988.8548232507894,990.6423863207629,175
2023-01-01 12:02:00+00:00,990.6423863207629,990.6423863207629,989.9671899482722,990.1036038378608,160
2023-01-01 12:03:00+00:00,990.1036038378608,990.6531214960045,989.1041149375421,990.2875851075145,158
2023-01-01 12:04:00+00:00,990.2875851075145,992.5169421815018,988.9505463403185,990.5197931534409,168
2023-01-01 12:05:00+00:00,990.5197931534409,990.9301624939749,989.6099718906736,989.9538914948455,165
2023-01-01 12:06:00+00:00,989.9538914948455,992.0277904880212,989.9538914948455,991.432619399807,164
2023-01-01 12:07:00+00:00,991.432619399807,992.3126894285019,991.0509093686867,991.8085093700729,168
2023-01-01 12:08:00+00:00,991.8085093700729,992.8956186446314,989.8334998755271,990.8637236955615,129
2023-01-01 12:09:00+00:00,990.8637236955615,992.2689223850468,990.8637236955615,991.3843045220467,112
2023-01-01 12:10:00+00:00,991.3843045220467,992.3732155320447,990.5912454135944,990.6115785381245,143
2023-01-01 12:11:00+00:00,990.6115785381245,991.6264819282135,990.4745364863352,991.2355310562824,128
2023-01-01 12:12:00+00:00,991.2355310562824,992.9456107432222,991.2355310562824,992.154709856304,165
2023-01-01 12:13:00+00:00,992.154709856304,993.312267454606,988.5903170543493,991.5035285829191,119
2023-01-01 12:14:00+00:00,991.5035285829191,994.7772876427003,991.5035285829191,992.2679757903555,139
2023-01-01 12:15:00+00:00,992.2679757903555,994.2078263447851,991.3349960577685,992.5957013347719,154
2023-01-01 12:16:00+00:00,992.5957013347719,994.5373077994227,992.5957013347719,993.2486947360202,150
2023-01-01 12:17:00+00:00,993.2486947360202,996.7586036313758,993.2486947360202,994.7570285687713,176
2023-01-01 12:18:00+00:00,994.7570285687713,994.9341620200471,992.9921467166732,994.5617664928986,144
2023-01-01 12:19:00+00:00,994.5617664928986,994.7039057102224,992.8299583256115,993.9622375288545,124
2023-01-01 12:20:00+00:00,993.9622375288545,994.8242543212258,990.8033384869974,993.2551741337012,131
2023-01-01 12:21:00+00:00,993.2551741337012,993.2551741337012,992.3520296430619,992.6071393967424,121
2023-01-01 12:22:00+00:00,992.6071393967424,993.0538572838338,991.7770121145062,992.5459159191564,153
2023-01-01 12:23:00+00:00,992.5459159191564,993.0579087119662,991.2819510987728,992.8168400874504,140
2023-01-01 12:24:00+00:00,992.8168400874504,994.363551024031,992.7579754713399,993.0366270398216,130
2023-01-01 12:25:00+00:00,993.0366270398216,997.0161624166831,992.9125332013163,993.6939831282646,135
2023-01-01 12:26:00+00:00,993.6939831282646,996.2603826334843,993.6895509694049,993.704319103402,120
2023-01-01 12:27:00+00:00,993.704319103402,995.1545634302598,993.704319103402,994.8604976634457,128
2023-01-01 12:28:00+00:00,994.8604976634457,997.8703301590554,991.763953450191,994.6498826574526,162
2023-01-01 12:29:00+00:00,994.6498826574526,996.8275773533319,994.6498826574526,996.8167322351974,135
2023-01-01 12:30:00+00:00,996.8167322351974,997.6190439600582,996.8167322351974,997.3157976692089,134
2023-01-01 12:31:00+00:00,997.3157976692089,997.3157976692089,995.8201492262649,996.6321466769589,143
2023-01-01 12:32:00+00:00,996.6321466769589,996.6321466769589,994.4302244563175,995.7786836046777,131
2023-01-01 12:33:00+00:00,995.7786836046777,998.3512359882923,995.230844906517,996.1631063864816,148
2023-01-01 12:34:00+00:00,996.1631063864816,999.5098081893875,995.2220997992274,995.9850379977055,140
2023-01-01 12:35:00+00:00,995.9850379977055,998.9991470019088,995.980928223822,996.5541075560021,147
2023-01-01 12:36:00+00:00,996.5541075560021,999.2028048052008,993.1844763993723,996.931464502192,158
2023-01-01 12:37:00+00:00,996.931464502192,997.2986916213584,995.7312944196137,996.8733818466046,127
2023-01-01 12:38:00+00:00,996.8733818466046,996.8824737371278,995.5342273729684,996.1982936426364,123
2023-01-01 12:39:00+00:00,996.1982936426364,996.1982936426364,994.8912632990364,994.9917543031203,150
2023-01-01 12:40:00+00:00,994.9917543031203,997.1796790499747,994.006513315917,994.6363948198442,150
2023-01-01 12:41:00+00:00,994.6363948198442,996.0540867274225,994.6363948198442,995.3180726358551,134
2023-01-01 12:42:00+00:00,995.3180726358551,998.7128436498839,993.4432760565979,995.4885603337949,150
2023-01-01 12:43:00+00:00,995.4885603337949,996.6660354080589,990.6360963044117,994.4969595633813,150
2023-01-01 12:44:00+00:00,994.4969595633813,994.936652786687,990.8361539946978,994.634751431701,138
2023-01-01 12:45:00+00:00,994.634751431701,995.9952122951198,994.1520071815539,994.9413987368545,144
2023-01-01 12:46:00+00:00,994.9413987368545,994.9413987368545,992.4925740028307,994.2381383158499,177
2023-01-01 12:47:00+00:00,994.2381383158499,994.3908809922626,991.8695078370089,994.3604173251555,130
2023-01-01 12:48:00+00:00,994.3604173251555,995.4273609916174,989.6214270506621,994.4067227597518,159
2023-01-01 12:49:00+00:00,994.4067227597518,994.4067227597518,992.5899316148948,993.4978764583436,151
2023-01-01 12:50:00+00:00,993.4978764583436,996.6512926485311,993.39485837342,993.7822859458336,134
2023-01-01 12:51:00+00:00,993.7822859458336,994.5319072518147,992.4939586020869,994.2282241512821,162
2023-01-01 12:52:00+00:00,994.2282241512821,996.2359958762067,993.5209165226753,995.0900375439271,106
2023-01-01 12:53:00+00:00,995.0900375439271,997.9901070743168,994.3840197126746,995.9292935969398,170
2023-01-01 12:54:00+00:00,995.9292935969398,996.3546392325964,994.6563066718019,994.8322492294049,149
2023-01-01 12:55:00+00:00,994.8322492294049,994.8375263329486,993.0899681321357,994.0861462749419,158
2023-01-01 12:56:00+00:00,994.0861462749419,996.8573377114277,993.7096710020285,994.4958222073477,143
2023-01-01 12:57:00+00:00,994.4958222073477,995.4707548233418,990.3605423628055,994.9046726115819,175
2023-01-01 12:58:00+00:00,994.9046726115819,995.8132417715967,993.9501561526298,995.314695758149,164
2023-01-01 12:59:00+00:00,995.314695758149,998.3883044369317,995.314695758149,998.3871725141544,143
2023-01-01 13:00:00+00:00,998.3871725141544,1000.8415905897915,998.3871725141544,998.843252465142,123
2023-01-01 13:01:00+00:00,998.843252465142,1000.7180501650847,998.843252465142,999.7510664175815,141
2023-01-01 13:02:00+00:00,999.7510664175815,1001.926828133172,999.2371624159903,1000.5143690816993,147
2023-01-01 13:03:00+00:00,1000.5143690816993,1001.7599798349884,998.0578654678353,1001.035885999981,133
2023-01-01 13:04:00+00:00,1001.035885999981,1001.5360978114563,1000.7105977884833,1000.7834411744454,156
2023-01-01 13:05:00+00:00,1000.7834411744454,1001.8172737735152,1000.4966955918399,1001.3912767497533,149
2023-01-01 13:06:00+00:00,1001.3912767497533,1001.4716390132874,997.7994174939388,1000.7723477564092,146
2023-01-01 13:07:00+00:00,1000.7723477564092,1000.7723477564092,999.8114897417432,1000.5827645052652,138
2023-01-01 13:08:00+00:00,1000.5827645052652,1003.5545305047283,999.6750881574477,1000.194322803941,163
2023-01-01 13:09:00+00:00,1000.194322803941,1000.6551808084599,997.3729065844611,1000.2598369890035,186
2023-01-01 13:10:00+00:00,1000.2598369890035,1002.6883170960128,998.2785413754593,1002.1137609401123,146
2023-01-01 13:11:00+00:00,1002.1137609401123,1002.1137609401123,999.2654345726652,1000.6179087634998,130
2023-01-01 13:12:00+00:00,1000.6179087634998,1002.3595041726873,1000.6179087634998,1001.167406978446,112
2023-01-01 13:13:00+00:00,1001.167406978446,1001.167406978446,997.9911734664382,999.8765610110519,151
2023-01-01 13:14:00+00:00,999.8765610110519,1000.5376098372517,997.3027893791094,999.4991333747889,135
2023-01-01 13:15:00+00:00,999.4991333747889,1002.4851060619892,999.4991333747889,1000.3702368975434,173
2023-01-01 13:16:00+00:00,1000.3702368975434,1002.6940038738431,997.4303118569617,1000.4216812746142,143
2023-01-01 13:17:00+00:00,1000.4216812746142,1000.51974814167,998.88826046057,999.5594936211453,135
2023-01-01 13:18:00+00:00,999.5594936211453,1001.9711069823621,998.5455839375587,998.9876663580839,151
2023-01-01 13:19:00+00:00,998.9876663580839,1001.142207615354,998.9876663580839,999.5309418436372,119
2023-01-01 13:20:00+00:00,999.5309418436372,1000.0413475508122,996.4363292472918,998.9470931918437,147
2023-01-01 13:21:00+00:00,998.9470931918437,1000.383980588491,996.953084461861,999.1200927133917,146
2023-01-01 13:22:00+00:00,999.1200927133917,1002.3060260855096,998.1799709415537,999.1565187701166,145
2023-01-01 13:23:00+00:00,999.1565187701166,1000.0620213816231,997.8297418347923,998.63581391054,115
2023-01-01 13:24:00+00:00,998.63581391054,1002.2886526386093,997.8483686658606,1000.3500991034296,154
2023-01-01 13:25:00+00:00,1000.3500991034296,1002.0277657749672,998.968786770347,1000.8575405287023,142
2023-01-01 13:26:00+00:00,1000.8575405287023,1000.8575405287023,996.9429612594784,999.2373499470643,156
2023-01-01 13:27:00+00:00,999.2373499470643,1000.9117773041892,998.8310680554871,999.3864107563015,156
2023-01-01 13:28:00+00:00,999.3864107563015,999.5079604768918,996.5348624238128,998.8574464734486,128
2023-01-01 13:29:00+00:00,998.8574464734486,1000.6364494273266,998.8574464734486,999.5388462934765,162
2023-01-01 13:30:00+00:00,999.5388462934765,999.5388462934765,995.9615125516766,998.9053229352128,125
2023-01-01 13:31:00+00:00,998.9053229352128,999.7475899180353,997.3880236133263,998.8136384694042,145
2023-01-01 13:32:00+00:00,998.8136384694042,1002.3770601121327,998.2741416237612,999.2172305326576,154
2023-01-01 13:33:00+00:00,999.2172305326576,1002.4120924137419,998.7917312889118,999.9095322564585,121
2023-01-01 13:34:00+00:00,999.9095322564585,1001.5346656359093,998.9095478122767,998.949842839744,129
2023-01-01 13:35:00+00:00,998.949842839744,998.949842839744,996.2168222222568,998.6825586385188,155
2023-01-01 13:36:00+00:00,998.6825586385188,999.7387893894011,998.040749461358,998.3031750388168,128
2023-01-01 13:37:00+00:00,998.3031750388168,999.9053146481485,994.2753734177707,997.7815348540253,163
2023-01-01 13:38:00+00:00,997.7815348540253,999.4941086664473,997.7815348540253,999.1917606084833,168
2023-01-01 13:39:00+00:00,999.1917606084833,1000.9894623358532,999.1917606084833,999.5155365660191,158
2023-01-01 13:40:00+00:00,999.5155365660191,999.5155365660191,996.7898443272624,998.5078264119575,194
2023-01-01 13:41:00+00:00,998.5078264119575,1001.6573029782214,998.5078264119575,999.2412895363182,157
2023-01-01 13:42:00+00:00,999.2412895363182,1003.263229007946,999.2412895363182,1000.9391672691277,143
2023-01-01 13:43:00+00:00,1000.9391672691277,1001.7856332131161,1000.0165715131144,1001.7662567330655,117
2023-01-01 13:44:00+00:00,1001.7662567330655,1002.5542839246294,1000.1749912169355,1000.5493536026075,123
2023-01-01 13:45:00+00:00,1000.5493536026075,1000.7437337635597,998.5048510284627,1000.1618285976995,166
2023-01-01 13:46:00+00:00,1000.1618285976995,1002.5967240538807,999.836762786885,1001.1760354121612,141
2023-01-01 13:47:00+00:00,1001.1760354121612,1001.2830235828576,998.3288122153529,1000.6093944571202,128
2023-01-01 13:48:00+00:00,1000.6093944571202,1005.1354913960844,1000.6093944571202,1000.9647294466126,160
2023-01-01 13:49:00+00:00,1000.9647294466126,1001.9040484222336,1000.162543858598,1001.5852267826701,140
2023-01-01 13:50:00+00:00,1001.5852267826701,1001.5852267826701,999.2452256196597,1000.8427822012245,129
2023-01-01 13:51:00+00:00,1000.8427822012245,1001.4425088680088,1000.3358872817776,1000.7951229176299,152
2023-01-01 13:52:00+00:00,1000.7951229176299,1000.7951229176299,996.9903683484838,998.203408908172,160
2023-01-01 13:53:00+00:00,998.203408908172,999.0949120323348,996.9201128000761,997.3857062232472,150
2023-01-01 13:54:00+00:00,997.3857062232472,998.2694814953088,997.0887479941399,997.1842002902877,122
2023-01-01 13:55:00+00:00,997.1842002902877,998.0900223333773,995.4025941943634,996.1892812106672,159
2023-01-01 13:56:00+00:00,996.1892812106672,1000.3296839814475,996.1892812106672,997.4910835712124,143
2023-01-01 13:57:00+00:00,997.4910835712124,997.4910835712124,993.1692950404237,996.3504935594102,125
2023-01-01 13:58:00+00:00,996.3504935594102,996.8032652782994,994.2129907839345,995.9998044573474,188
2023-01-01 13:59:00+00:00,995.9998044573474,996.2339120721156,994.6227215952208,996.1039839769778,164
2023-01-01 14:00:00+00:00,996.1039839769778,997.8079271820436,996.1039839769778,997.253172819926,139
2023-01-01 14:01:00+00:00,997.253172819926,997.253172819926,995.2735870781856,996.1082960311165,156
2023-01-01 14:02:00+00:00,996.1082960311165,998.1135651308218,994.8683623404243,997.0356370745285,123
